"Id","Weekly_Sales"
"31_96_2013-02-15",19226.116118225
"31_96_2013-02-22",19226.116118225
"31_96_2013-03-01",19410.3982189257
"31_96_2013-03-08",19410.3982189257
"31_96_2013-03-15",19410.3982189257
"31_96_2013-03-22",19410.3982189257
"31_96_2013-03-29",19410.3982189257
"31_96_2013-04-05",19594.6803196265
"31_96_2013-04-12",19594.6803196265
"31_96_2013-04-19",19594.6803196265
"31_96_2013-04-26",19594.6803196265
"31_96_2013-05-03",19778.9624203273
"31_96_2013-05-10",19778.9624203273
"31_96_2013-05-17",19778.9624203273
"31_96_2013-05-24",19778.9624203273
"31_96_2013-05-31",19778.9624203273
"31_96_2013-06-07",19963.2445210281
"31_96_2013-06-14",19963.2445210281
"31_96_2013-06-21",19963.2445210281
"31_96_2013-06-28",19963.2445210281
"31_96_2013-07-05",20147.5266217289
"31_96_2013-07-12",20147.5266217289
"31_96_2013-07-19",20147.5266217289
"31_96_2013-07-26",20147.5266217289
"31_97_2012-11-02",21132.6900313469
"31_97_2012-11-09",21132.6900313469
"31_97_2012-11-16",21132.6900313469
"31_97_2012-11-23",21938.1313644913
"31_97_2012-11-30",21132.6900313469
"31_97_2012-12-07",21316.9721320476
"31_97_2012-12-14",21316.9721320476
"31_97_2012-12-21",21316.9721320476
"31_97_2012-12-28",22122.413465192
"31_97_2013-01-04",19153.6688282849
"31_97_2013-01-11",19153.6688282849
"31_97_2013-01-18",19153.6688282849
"31_97_2013-01-25",19153.6688282849
"31_97_2013-02-01",19337.9509289857
"31_97_2013-02-08",20143.3922621301
"31_97_2013-02-15",19337.9509289857
"31_97_2013-02-22",19337.9509289857
"31_97_2013-03-01",19522.2330296865
"31_97_2013-03-08",19522.2330296865
"31_97_2013-03-15",19522.2330296865
"31_97_2013-03-22",19522.2330296865
"31_97_2013-03-29",19522.2330296865
"31_97_2013-04-05",19706.5151303872
"31_97_2013-04-12",19706.5151303872
"31_97_2013-04-19",19706.5151303872
"31_97_2013-04-26",19706.5151303872
"31_97_2013-05-03",19890.797231088
"31_97_2013-05-10",19890.797231088
"31_97_2013-05-17",19890.797231088
"31_97_2013-05-24",19890.797231088
"31_97_2013-05-31",19890.797231088
"31_97_2013-06-07",20075.0793317888
"31_97_2013-06-14",20075.0793317888
"31_97_2013-06-21",20075.0793317888
"31_97_2013-06-28",20075.0793317888
"31_97_2013-07-05",20259.3614324896
"31_97_2013-07-12",20259.3614324896
"31_97_2013-07-19",20259.3614324896
"31_97_2013-07-26",20259.3614324896
"31_98_2012-11-02",21244.5248421076
"31_98_2012-11-09",21244.5248421076
"31_98_2012-11-16",21244.5248421076
"31_98_2012-11-23",22049.966175252
"31_98_2012-11-30",21244.5248421076
"31_98_2012-12-07",21428.8069428084
"31_98_2012-12-14",21428.8069428084
"31_98_2012-12-21",21428.8069428084
"31_98_2012-12-28",22234.2482759527
"31_98_2013-01-04",19265.5036390456
"31_98_2013-01-11",19265.5036390456
"31_98_2013-01-18",19265.5036390456
"31_98_2013-01-25",19265.5036390456
"31_98_2013-02-01",19449.7857397464
"31_98_2013-02-08",20255.2270728908
"31_98_2013-02-15",19449.7857397464
"31_98_2013-02-22",19449.7857397464
"31_98_2013-03-01",19634.0678404472
"31_98_2013-03-08",19634.0678404472
"31_98_2013-03-15",19634.0678404472
"31_98_2013-03-22",19634.0678404472
"31_98_2013-03-29",19634.0678404472
"31_98_2013-04-05",19818.3499411479
"31_98_2013-04-12",19818.3499411479
"31_98_2013-04-19",19818.3499411479
"31_98_2013-04-26",19818.3499411479
"31_98_2013-05-03",20002.6320418487
"31_98_2013-05-10",20002.6320418487
"31_98_2013-05-17",20002.6320418487
"31_98_2013-05-24",20002.6320418487
"31_98_2013-05-31",20002.6320418487
"31_98_2013-06-07",20186.9141425495
"31_98_2013-06-14",20186.9141425495
"31_98_2013-06-21",20186.9141425495
"31_98_2013-06-28",20186.9141425495
"31_98_2013-07-05",20371.1962432503
"31_98_2013-07-12",20371.1962432503
"31_98_2013-07-19",20371.1962432503
"31_98_2013-07-26",20371.1962432503
"31_99_2012-11-02",21356.3596528683
"31_99_2012-11-23",22161.8009860127
"31_99_2012-12-07",21540.6417535691
"31_99_2012-12-14",21540.6417535691
"31_99_2012-12-21",21540.6417535691
"31_99_2012-12-28",22346.0830867135
"31_99_2013-01-04",19377.3384498063
"31_99_2013-02-01",19561.6205505071
"31_99_2013-02-08",20367.0618836515
"31_99_2013-02-15",19561.6205505071
"31_99_2013-03-29",19745.9026512079
"31_99_2013-04-05",19930.1847519087
"31_99_2013-04-12",19930.1847519087
"31_99_2013-04-19",19930.1847519087
"31_99_2013-05-03",20114.4668526094
"31_99_2013-05-10",20114.4668526094
"31_99_2013-05-17",20114.4668526094
"31_99_2013-05-24",20114.4668526094
"31_99_2013-05-31",20114.4668526094
"31_99_2013-06-07",20298.7489533102
"31_99_2013-06-14",20298.7489533102
"31_99_2013-07-05",20483.031054011
"31_99_2013-07-19",20483.031054011
"31_99_2013-07-26",20483.031054011
"32_1_2012-11-02",10238.7967495102
"32_1_2012-11-09",10238.7967495102
"32_1_2012-11-16",10238.7967495102
"32_1_2012-11-23",11044.2380826546
"32_1_2012-11-30",10238.7967495102
"32_1_2012-12-07",10423.078850211
"32_1_2012-12-14",10423.078850211
"32_1_2012-12-21",10423.078850211
"32_1_2012-12-28",11228.5201833554
"32_1_2013-01-04",8259.77554644821
"32_1_2013-01-11",8259.77554644821
"32_1_2013-01-18",8259.77554644821
"32_1_2013-01-25",8259.77554644821
"32_1_2013-02-01",8444.05764714899
"32_1_2013-02-08",9249.49898029338
"32_1_2013-02-15",8444.05764714899
"32_1_2013-02-22",8444.05764714899
"32_1_2013-03-01",8628.33974784978
"32_1_2013-03-08",8628.33974784978
"32_1_2013-03-15",8628.33974784978
"32_1_2013-03-22",8628.33974784978
"32_1_2013-03-29",8628.33974784978
"32_1_2013-04-05",8812.62184855056
"32_1_2013-04-12",8812.62184855056
"32_1_2013-04-19",8812.62184855056
"32_1_2013-04-26",8812.62184855056
"32_1_2013-05-03",8996.90394925134
"32_1_2013-05-10",8996.90394925134
"32_1_2013-05-17",8996.90394925134
"32_1_2013-05-24",8996.90394925134
"32_1_2013-05-31",8996.90394925134
"32_1_2013-06-07",9181.18604995212
"32_1_2013-06-14",9181.18604995212
"32_1_2013-06-21",9181.18604995212
"32_1_2013-06-28",9181.18604995212
"32_1_2013-07-05",9365.4681506529
"32_1_2013-07-12",9365.4681506529
"32_1_2013-07-19",9365.4681506529
"32_1_2013-07-26",9365.4681506529
"32_2_2012-11-02",10350.6315602709
"32_2_2012-11-09",10350.6315602709
"32_2_2012-11-16",10350.6315602709
"32_2_2012-11-23",11156.0728934153
"32_2_2012-11-30",10350.6315602709
"32_2_2012-12-07",10534.9136609717
"32_2_2012-12-14",10534.9136609717
"32_2_2012-12-21",10534.9136609717
"32_2_2012-12-28",11340.3549941161
"32_2_2013-01-04",8371.61035720892
"32_2_2013-01-11",8371.61035720892
"32_2_2013-01-18",8371.61035720892
"32_2_2013-01-25",8371.61035720892
"32_2_2013-02-01",8555.8924579097
"32_2_2013-02-08",9361.33379105409
"32_2_2013-02-15",8555.8924579097
"32_2_2013-02-22",8555.8924579097
"32_2_2013-03-01",8740.17455861049
"32_2_2013-03-08",8740.17455861049
"32_2_2013-03-15",8740.17455861049
"32_2_2013-03-22",8740.17455861049
"32_2_2013-03-29",8740.17455861049
"32_2_2013-04-05",8924.45665931127
"32_2_2013-04-12",8924.45665931127
"32_2_2013-04-19",8924.45665931127
"32_2_2013-04-26",8924.45665931127
"32_2_2013-05-03",9108.73876001205
"32_2_2013-05-10",9108.73876001205
"32_2_2013-05-17",9108.73876001205
"32_2_2013-05-24",9108.73876001205
"32_2_2013-05-31",9108.73876001205
"32_2_2013-06-07",9293.02086071283
"32_2_2013-06-14",9293.02086071283
"32_2_2013-06-21",9293.02086071283
"32_2_2013-06-28",9293.02086071283
"32_2_2013-07-05",9477.30296141361
"32_2_2013-07-12",9477.30296141361
"32_2_2013-07-19",9477.30296141361
"32_2_2013-07-26",9477.30296141361
"32_3_2012-11-02",10462.4663710316
"32_3_2012-11-09",10462.4663710316
"32_3_2012-11-16",10462.4663710316
"32_3_2012-11-23",11267.907704176
"32_3_2012-11-30",10462.4663710316
"32_3_2012-12-07",10646.7484717324
"32_3_2012-12-14",10646.7484717324
"32_3_2012-12-21",10646.7484717324
"32_3_2012-12-28",11452.1898048768
"32_3_2013-01-04",8483.44516796963
"32_3_2013-01-11",8483.44516796963
"32_3_2013-01-18",8483.44516796963
"32_3_2013-01-25",8483.44516796963
"32_3_2013-02-01",8667.72726867041
"32_3_2013-02-08",9473.1686018148
"32_3_2013-02-15",8667.72726867041
"32_3_2013-02-22",8667.72726867041
"32_3_2013-03-01",8852.0093693712
"32_3_2013-03-08",8852.0093693712
"32_3_2013-03-15",8852.0093693712
"32_3_2013-03-22",8852.0093693712
"32_3_2013-03-29",8852.0093693712
"32_3_2013-04-05",9036.29147007198
"32_3_2013-04-12",9036.29147007198
"32_3_2013-04-19",9036.29147007198
"32_3_2013-04-26",9036.29147007198
"32_3_2013-05-03",9220.57357077276
"32_3_2013-05-10",9220.57357077276
"32_3_2013-05-17",9220.57357077276
"32_3_2013-05-24",9220.57357077276
"32_3_2013-05-31",9220.57357077276
"32_3_2013-06-07",9404.85567147354
"32_3_2013-06-14",9404.85567147354
"32_3_2013-06-21",9404.85567147354
"32_3_2013-06-28",9404.85567147354
"32_3_2013-07-05",9589.13777217432
"32_3_2013-07-12",9589.13777217432
"32_3_2013-07-19",9589.13777217432
"32_3_2013-07-26",9589.13777217432
"32_4_2012-11-02",10574.3011817923
"32_4_2012-11-09",10574.3011817923
"32_4_2012-11-16",10574.3011817923
"32_4_2012-11-23",11379.7425149367
"32_4_2012-11-30",10574.3011817923
"32_4_2012-12-07",10758.5832824931
"32_4_2012-12-14",10758.5832824931
"32_4_2012-12-21",10758.5832824931
"32_4_2012-12-28",11564.0246156375
"32_4_2013-01-04",8595.27997873034
"32_4_2013-01-11",8595.27997873034
"32_4_2013-01-18",8595.27997873034
"32_4_2013-01-25",8595.27997873034
"32_4_2013-02-01",8779.56207943112
"32_4_2013-02-08",9585.00341257551
"32_4_2013-02-15",8779.56207943112
"32_4_2013-02-22",8779.56207943112
"32_4_2013-03-01",8963.84418013191
"32_4_2013-03-08",8963.84418013191
"32_4_2013-03-15",8963.84418013191
"32_4_2013-03-22",8963.84418013191
"32_4_2013-03-29",8963.84418013191
"32_4_2013-04-05",9148.12628083269
"32_4_2013-04-12",9148.12628083269
"32_4_2013-04-19",9148.12628083269
"32_4_2013-04-26",9148.12628083269
"32_4_2013-05-03",9332.40838153347
"32_4_2013-05-10",9332.40838153347
"32_4_2013-05-17",9332.40838153347
"32_4_2013-05-24",9332.40838153347
"32_4_2013-05-31",9332.40838153347
"32_4_2013-06-07",9516.69048223425
"32_4_2013-06-14",9516.69048223425
"32_4_2013-06-21",9516.69048223425
"32_4_2013-06-28",9516.69048223425
"32_4_2013-07-05",9700.97258293503
"32_4_2013-07-12",9700.97258293503
"32_4_2013-07-19",9700.97258293503
"32_4_2013-07-26",9700.97258293503
"32_5_2012-11-02",10686.135992553
"32_5_2012-11-09",10686.135992553
"32_5_2012-11-16",10686.135992553
"32_5_2012-11-23",11491.5773256974
"32_5_2012-11-30",10686.135992553
"32_5_2012-12-07",10870.4180932538
"32_5_2012-12-14",10870.4180932538
"32_5_2012-12-21",10870.4180932538
"32_5_2012-12-28",11675.8594263982
"32_5_2013-01-04",8707.11478949105
"32_5_2013-01-11",8707.11478949105
"32_5_2013-01-18",8707.11478949105
"32_5_2013-01-25",8707.11478949105
"32_5_2013-02-01",8891.39689019183
"32_5_2013-02-08",9696.83822333622
"32_5_2013-02-15",8891.39689019183
"32_5_2013-02-22",8891.39689019183
"32_5_2013-03-01",9075.67899089261
"32_5_2013-03-08",9075.67899089261
"32_5_2013-03-15",9075.67899089261
"32_5_2013-03-22",9075.67899089261
"32_5_2013-03-29",9075.67899089261
"32_5_2013-04-05",9259.9610915934
"32_5_2013-04-12",9259.9610915934
"32_5_2013-04-19",9259.9610915934
"32_5_2013-04-26",9259.9610915934
"32_5_2013-05-03",9444.24319229418
"32_5_2013-05-10",9444.24319229418
"32_5_2013-05-17",9444.24319229418
"32_5_2013-05-24",9444.24319229418
"32_5_2013-05-31",9444.24319229418
"32_5_2013-06-07",9628.52529299496
"32_5_2013-06-14",9628.52529299496
"32_5_2013-06-21",9628.52529299496
"32_5_2013-06-28",9628.52529299496
"32_5_2013-07-05",9812.80739369574
"32_5_2013-07-12",9812.80739369574
"32_5_2013-07-19",9812.80739369574
"32_5_2013-07-26",9812.80739369574
"32_6_2012-11-02",10797.9708033137
"32_6_2012-11-09",10797.9708033137
"32_6_2012-11-16",10797.9708033137
"32_6_2012-11-23",11603.4121364581
"32_6_2012-11-30",10797.9708033137
"32_6_2012-12-07",10982.2529040145
"32_6_2012-12-14",10982.2529040145
"32_6_2012-12-21",10982.2529040145
"32_6_2012-12-28",11787.6942371589
"32_6_2013-01-04",8818.94960025176
"32_6_2013-01-11",8818.94960025176
"32_6_2013-01-18",8818.94960025176
"32_6_2013-01-25",8818.94960025176
"32_6_2013-02-01",9003.23170095254
"32_6_2013-02-08",9808.67303409693
"32_6_2013-02-15",9003.23170095254
"32_6_2013-02-22",9003.23170095254
"32_6_2013-03-01",9187.51380165333
"32_6_2013-03-08",9187.51380165333
"32_6_2013-03-15",9187.51380165333
"32_6_2013-03-22",9187.51380165333
"32_6_2013-03-29",9187.51380165333
"32_6_2013-04-05",9371.79590235411
"32_6_2013-04-12",9371.79590235411
"32_6_2013-04-19",9371.79590235411
"32_6_2013-04-26",9371.79590235411
"32_6_2013-05-03",9556.07800305489
"32_6_2013-05-10",9556.07800305489
"32_6_2013-05-17",9556.07800305489
"32_6_2013-05-24",9556.07800305489
"32_6_2013-05-31",9556.07800305489
"32_6_2013-06-07",9740.36010375567
"32_6_2013-06-14",9740.36010375567
"32_6_2013-06-21",9740.36010375567
"32_6_2013-06-28",9740.36010375567
"32_6_2013-07-05",9924.64220445645
"32_6_2013-07-12",9924.64220445645
"32_6_2013-07-19",9924.64220445645
"32_6_2013-07-26",9924.64220445645
"32_7_2012-11-02",10909.8056140745
"32_7_2012-11-09",10909.8056140745
"32_7_2012-11-16",10909.8056140745
"32_7_2012-11-23",11715.2469472188
"32_7_2012-11-30",10909.8056140745
"32_7_2012-12-07",11094.0877147752
"32_7_2012-12-14",11094.0877147752
"32_7_2012-12-21",11094.0877147752
"32_7_2012-12-28",11899.5290479196
"32_7_2013-01-04",8930.78441101247
"32_7_2013-01-11",8930.78441101247
"32_7_2013-01-18",8930.78441101247
"32_7_2013-01-25",8930.78441101247
"32_7_2013-02-01",9115.06651171325
"32_7_2013-02-08",9920.50784485764
"32_7_2013-02-15",9115.06651171325
"32_7_2013-02-22",9115.06651171325
"32_7_2013-03-01",9299.34861241403
"32_7_2013-03-08",9299.34861241403
"32_7_2013-03-15",9299.34861241403
"32_7_2013-03-22",9299.34861241403
"32_7_2013-03-29",9299.34861241403
"32_7_2013-04-05",9483.63071311482
"32_7_2013-04-12",9483.63071311482
"32_7_2013-04-19",9483.63071311482
"32_7_2013-04-26",9483.63071311482
"32_7_2013-05-03",9667.9128138156
"32_7_2013-05-10",9667.9128138156
"32_7_2013-05-17",9667.9128138156
"32_7_2013-05-24",9667.9128138156
"32_7_2013-05-31",9667.9128138156
"32_7_2013-06-07",9852.19491451638
"32_7_2013-06-14",9852.19491451638
"32_7_2013-06-21",9852.19491451638
"32_7_2013-06-28",9852.19491451638
"32_7_2013-07-05",10036.4770152172
"32_7_2013-07-12",10036.4770152172
"32_7_2013-07-19",10036.4770152172
"32_7_2013-07-26",10036.4770152172
"32_8_2012-11-02",11021.6404248352
"32_8_2012-11-09",11021.6404248352
"32_8_2012-11-16",11021.6404248352
"32_8_2012-11-23",11827.0817579795
"32_8_2012-11-30",11021.6404248352
"32_8_2012-12-07",11205.9225255359
"32_8_2012-12-14",11205.9225255359
"32_8_2012-12-21",11205.9225255359
"32_8_2012-12-28",12011.3638586803
"32_8_2013-01-04",9042.61922177318
"32_8_2013-01-11",9042.61922177318
"32_8_2013-01-18",9042.61922177318
"32_8_2013-01-25",9042.61922177318
"32_8_2013-02-01",9226.90132247396
"32_8_2013-02-08",10032.3426556183
"32_8_2013-02-15",9226.90132247396
"32_8_2013-02-22",9226.90132247396
"32_8_2013-03-01",9411.18342317475
"32_8_2013-03-08",9411.18342317475
"32_8_2013-03-15",9411.18342317475
"32_8_2013-03-22",9411.18342317475
"32_8_2013-03-29",9411.18342317475
"32_8_2013-04-05",9595.46552387553
"32_8_2013-04-12",9595.46552387553
"32_8_2013-04-19",9595.46552387553
"32_8_2013-04-26",9595.46552387553
"32_8_2013-05-03",9779.74762457631
"32_8_2013-05-10",9779.74762457631
"32_8_2013-05-17",9779.74762457631
"32_8_2013-05-24",9779.74762457631
"32_8_2013-05-31",9779.74762457631
"32_8_2013-06-07",9964.02972527709
"32_8_2013-06-14",9964.02972527709
"32_8_2013-06-21",9964.02972527709
"32_8_2013-06-28",9964.02972527709
"32_8_2013-07-05",10148.3118259779
"32_8_2013-07-12",10148.3118259779
"32_8_2013-07-19",10148.3118259779
"32_8_2013-07-26",10148.3118259779
"32_9_2012-11-02",11133.4752355959
"32_9_2012-11-09",11133.4752355959
"32_9_2012-11-16",11133.4752355959
"32_9_2012-11-23",11938.9165687403
"32_9_2012-11-30",11133.4752355959
"32_9_2012-12-07",11317.7573362967
"32_9_2012-12-14",11317.7573362967
"32_9_2012-12-21",11317.7573362967
"32_9_2012-12-28",12123.198669441
"32_9_2013-01-04",9154.45403253389
"32_9_2013-01-11",9154.45403253389
"32_9_2013-01-18",9154.45403253389
"32_9_2013-01-25",9154.45403253389
"32_9_2013-02-01",9338.73613323467
"32_9_2013-02-08",10144.1774663791
"32_9_2013-02-15",9338.73613323467
"32_9_2013-02-22",9338.73613323467
"32_9_2013-03-01",9523.01823393545
"32_9_2013-03-08",9523.01823393545
"32_9_2013-03-15",9523.01823393545
"32_9_2013-03-22",9523.01823393545
"32_9_2013-03-29",9523.01823393545
"32_9_2013-04-05",9707.30033463623
"32_9_2013-04-12",9707.30033463623
"32_9_2013-04-19",9707.30033463623
"32_9_2013-04-26",9707.30033463623
"32_9_2013-05-03",9891.58243533702
"32_9_2013-05-10",9891.58243533702
"32_9_2013-05-17",9891.58243533702
"32_9_2013-05-24",9891.58243533702
"32_9_2013-05-31",9891.58243533702
"32_9_2013-06-07",10075.8645360378
"32_9_2013-06-14",10075.8645360378
"32_9_2013-06-21",10075.8645360378
"32_9_2013-06-28",10075.8645360378
"32_9_2013-07-05",10260.1466367386
"32_9_2013-07-12",10260.1466367386
"32_9_2013-07-19",10260.1466367386
"32_9_2013-07-26",10260.1466367386
"32_10_2012-11-02",11245.3100463566
"32_10_2012-11-09",11245.3100463566
"32_10_2012-11-16",11245.3100463566
"32_10_2012-11-23",12050.751379501
"32_10_2012-11-30",11245.3100463566
"32_10_2012-12-07",11429.5921470574
"32_10_2012-12-14",11429.5921470574
"32_10_2012-12-21",11429.5921470574
"32_10_2012-12-28",12235.0334802017
"32_10_2013-01-04",9266.2888432946
"32_10_2013-01-11",9266.2888432946
"32_10_2013-01-18",9266.2888432946
"32_10_2013-01-25",9266.2888432946
"32_10_2013-02-01",9450.57094399538
"32_10_2013-02-08",10256.0122771398
"32_10_2013-02-15",9450.57094399538
"32_10_2013-02-22",9450.57094399538
"32_10_2013-03-01",9634.85304469616
"32_10_2013-03-08",9634.85304469616
"32_10_2013-03-15",9634.85304469616
"32_10_2013-03-22",9634.85304469616
"32_10_2013-03-29",9634.85304469616
"32_10_2013-04-05",9819.13514539695
"32_10_2013-04-12",9819.13514539695
"32_10_2013-04-19",9819.13514539695
"32_10_2013-04-26",9819.13514539695
"32_10_2013-05-03",10003.4172460977
"32_10_2013-05-10",10003.4172460977
"32_10_2013-05-17",10003.4172460977
"32_10_2013-05-24",10003.4172460977
"32_10_2013-05-31",10003.4172460977
"32_10_2013-06-07",10187.6993467985
"32_10_2013-06-14",10187.6993467985
"32_10_2013-06-21",10187.6993467985
"32_10_2013-06-28",10187.6993467985
"32_10_2013-07-05",10371.9814474993
"32_10_2013-07-12",10371.9814474993
"32_10_2013-07-19",10371.9814474993
"32_10_2013-07-26",10371.9814474993
"32_11_2012-11-02",11357.1448571173
"32_11_2012-11-09",11357.1448571173
"32_11_2012-11-16",11357.1448571173
"32_11_2012-11-23",12162.5861902617
"32_11_2012-11-30",11357.1448571173
"32_11_2012-12-07",11541.4269578181
"32_11_2012-12-14",11541.4269578181
"32_11_2012-12-21",11541.4269578181
"32_11_2012-12-28",12346.8682909625
"32_11_2013-01-04",9378.12365405531
"32_11_2013-01-11",9378.12365405531
"32_11_2013-01-18",9378.12365405531
"32_11_2013-01-25",9378.12365405531
"32_11_2013-02-01",9562.40575475609
"32_11_2013-02-08",10367.8470879005
"32_11_2013-02-15",9562.40575475609
"32_11_2013-02-22",9562.40575475609
"32_11_2013-03-01",9746.68785545687
"32_11_2013-03-08",9746.68785545687
"32_11_2013-03-15",9746.68785545687
"32_11_2013-03-22",9746.68785545687
"32_11_2013-03-29",9746.68785545687
"32_11_2013-04-05",9930.96995615765
"32_11_2013-04-12",9930.96995615765
"32_11_2013-04-19",9930.96995615765
"32_11_2013-04-26",9930.96995615765
"32_11_2013-05-03",10115.2520568584
"32_11_2013-05-10",10115.2520568584
"32_11_2013-05-17",10115.2520568584
"32_11_2013-05-24",10115.2520568584
"32_11_2013-05-31",10115.2520568584
"32_11_2013-06-07",10299.5341575592
"32_11_2013-06-14",10299.5341575592
"32_11_2013-06-21",10299.5341575592
"32_11_2013-06-28",10299.5341575592
"32_11_2013-07-05",10483.81625826
"32_11_2013-07-12",10483.81625826
"32_11_2013-07-19",10483.81625826
"32_11_2013-07-26",10483.81625826
"32_12_2012-11-02",11468.979667878
"32_12_2012-11-09",11468.979667878
"32_12_2012-11-16",11468.979667878
"32_12_2012-11-23",12274.4210010224
"32_12_2012-11-30",11468.979667878
"32_12_2012-12-07",11653.2617685788
"32_12_2012-12-14",11653.2617685788
"32_12_2012-12-21",11653.2617685788
"32_12_2012-12-28",12458.7031017232
"32_12_2013-01-04",9489.95846481602
"32_12_2013-01-11",9489.95846481602
"32_12_2013-01-18",9489.95846481602
"32_12_2013-01-25",9489.95846481602
"32_12_2013-02-01",9674.2405655168
"32_12_2013-02-08",10479.6818986612
"32_12_2013-02-15",9674.2405655168
"32_12_2013-02-22",9674.2405655168
"32_12_2013-03-01",9858.52266621758
"32_12_2013-03-08",9858.52266621758
"32_12_2013-03-15",9858.52266621758
"32_12_2013-03-22",9858.52266621758
"32_12_2013-03-29",9858.52266621758
"32_12_2013-04-05",10042.8047669184
"32_12_2013-04-12",10042.8047669184
"32_12_2013-04-19",10042.8047669184
"32_12_2013-04-26",10042.8047669184
"32_12_2013-05-03",10227.0868676191
"32_12_2013-05-10",10227.0868676191
"32_12_2013-05-17",10227.0868676191
"32_12_2013-05-24",10227.0868676191
"32_12_2013-05-31",10227.0868676191
"32_12_2013-06-07",10411.3689683199
"32_12_2013-06-14",10411.3689683199
"32_12_2013-06-21",10411.3689683199
"32_12_2013-06-28",10411.3689683199
"32_12_2013-07-05",10595.6510690207
"32_12_2013-07-12",10595.6510690207
"32_12_2013-07-19",10595.6510690207
"32_12_2013-07-26",10595.6510690207
"32_13_2012-11-02",11580.8144786387
"32_13_2012-11-09",11580.8144786387
"32_13_2012-11-16",11580.8144786387
"32_13_2012-11-23",12386.2558117831
"32_13_2012-11-30",11580.8144786387
"32_13_2012-12-07",11765.0965793395
"32_13_2012-12-14",11765.0965793395
"32_13_2012-12-21",11765.0965793395
"32_13_2012-12-28",12570.5379124839
"32_13_2013-01-04",9601.79327557673
"32_13_2013-01-11",9601.79327557673
"32_13_2013-01-18",9601.79327557673
"32_13_2013-01-25",9601.79327557673
"32_13_2013-02-01",9786.07537627751
"32_13_2013-02-08",10591.5167094219
"32_13_2013-02-15",9786.07537627751
"32_13_2013-02-22",9786.07537627751
"32_13_2013-03-01",9970.35747697829
"32_13_2013-03-08",9970.35747697829
"32_13_2013-03-15",9970.35747697829
"32_13_2013-03-22",9970.35747697829
"32_13_2013-03-29",9970.35747697829
"32_13_2013-04-05",10154.6395776791
"32_13_2013-04-12",10154.6395776791
"32_13_2013-04-19",10154.6395776791
"32_13_2013-04-26",10154.6395776791
"32_13_2013-05-03",10338.9216783799
"32_13_2013-05-10",10338.9216783799
"32_13_2013-05-17",10338.9216783799
"32_13_2013-05-24",10338.9216783799
"32_13_2013-05-31",10338.9216783799
"32_13_2013-06-07",10523.2037790806
"32_13_2013-06-14",10523.2037790806
"32_13_2013-06-21",10523.2037790806
"32_13_2013-06-28",10523.2037790806
"32_13_2013-07-05",10707.4858797814
"32_13_2013-07-12",10707.4858797814
"32_13_2013-07-19",10707.4858797814
"32_13_2013-07-26",10707.4858797814
"32_14_2012-11-02",11692.6492893994
"32_14_2012-11-09",11692.6492893994
"32_14_2012-11-16",11692.6492893994
"32_14_2012-11-23",12498.0906225438
"32_14_2012-11-30",11692.6492893994
"32_14_2012-12-07",11876.9313901002
"32_14_2012-12-14",11876.9313901002
"32_14_2012-12-21",11876.9313901002
"32_14_2012-12-28",12682.3727232446
"32_14_2013-01-04",9713.62808633744
"32_14_2013-01-11",9713.62808633744
"32_14_2013-01-18",9713.62808633744
"32_14_2013-01-25",9713.62808633744
"32_14_2013-02-01",9897.91018703822
"32_14_2013-02-08",10703.3515201826
"32_14_2013-02-15",9897.91018703822
"32_14_2013-02-22",9897.91018703822
"32_14_2013-03-01",10082.192287739
"32_14_2013-03-08",10082.192287739
"32_14_2013-03-15",10082.192287739
"32_14_2013-03-22",10082.192287739
"32_14_2013-03-29",10082.192287739
"32_14_2013-04-05",10266.4743884398
"32_14_2013-04-12",10266.4743884398
"32_14_2013-04-19",10266.4743884398
"32_14_2013-04-26",10266.4743884398
"32_14_2013-05-03",10450.7564891406
"32_14_2013-05-10",10450.7564891406
"32_14_2013-05-17",10450.7564891406
"32_14_2013-05-24",10450.7564891406
"32_14_2013-05-31",10450.7564891406
"32_14_2013-06-07",10635.0385898413
"32_14_2013-06-14",10635.0385898413
"32_14_2013-06-21",10635.0385898413
"32_14_2013-06-28",10635.0385898413
"32_14_2013-07-05",10819.3206905421
"32_14_2013-07-12",10819.3206905421
"32_14_2013-07-19",10819.3206905421
"32_14_2013-07-26",10819.3206905421
"32_16_2012-11-02",11916.3189109208
"32_16_2012-11-09",11916.3189109208
"32_16_2012-11-16",11916.3189109208
"32_16_2012-11-23",12721.7602440652
"32_16_2012-11-30",11916.3189109208
"32_16_2012-12-07",12100.6010116216
"32_16_2012-12-14",12100.6010116216
"32_16_2012-12-21",12100.6010116216
"32_16_2012-12-28",12906.042344766
"32_16_2013-01-04",9937.29770785886
"32_16_2013-01-11",9937.29770785886
"32_16_2013-01-18",9937.29770785886
"32_16_2013-01-25",9937.29770785886
"32_16_2013-02-01",10121.5798085596
"32_16_2013-02-08",10927.021141704
"32_16_2013-02-15",10121.5798085596
"32_16_2013-02-22",10121.5798085596
"32_16_2013-03-01",10305.8619092604
"32_16_2013-03-08",10305.8619092604
"32_16_2013-03-15",10305.8619092604
"32_16_2013-03-22",10305.8619092604
"32_16_2013-03-29",10305.8619092604
"32_16_2013-04-05",10490.1440099612
"32_16_2013-04-12",10490.1440099612
"32_16_2013-04-19",10490.1440099612
"32_16_2013-04-26",10490.1440099612
"32_16_2013-05-03",10674.426110662
"32_16_2013-05-10",10674.426110662
"32_16_2013-05-17",10674.426110662
